from,to,cost
50,22,3609.772608011463
50,60,919.6567514634697
50,63,2866.531596877734
50,24,3463.2008133740956
65,24,1443.3943857173056
65,21,1506.4086541721454
65,65,0.0
65,60,2201.7173988771983
65,15,1767.094188635505
65,20,2057.7254600101655
65,23,1599.2772282188735
65,13,2600.5363971973084
65,22,1043.5249290243846
65,16,1736.923251451748
65,14,1960.920229595601
65,63,2360.619896099749
65,18,2764.7605205013992
65,61,2355.3517681286894
65,19,2899.9101605645315
51,60,2348.825425301419
51,21,1760.6305584254558
51,23,1451.54898486608
51,62,2904.3881405786788
51,24,2852.6917991942473
51,63,3795.0026197239313
51,15,3160.711841445565
51,18,3857.1385885405725
51,19,2963.6201694022484
51,22,1132.70887247121
51,51,0.0
51,13,4058.3421649814
51,61,2562.9132010108924
51,20,2447.9025324290674
51,14,3331.1821066438865
10,13,4226.652132140975
11,23,5261.358458808691
59,63,4560.067523846436
60,21,707.9486140288974
60,19,700.3240723447642
60,23,3491.8046883747775
60,61,216.6307351560529
60,17,1484.016424385995
60,20,380.04475814125743
60,13,3494.889576243987
60,14,2540.141851410196
60,60,0.0
60,15,2515.863324584996
60,18,2228.076588921516
60,22,2945.8493090385123
60,24,3285.017167743141
60,64,1941.827833290402
60,16,2872.08629555225
60,63,3131.3183287710117
61,17,1291.1745001617728
61,21,889.0197530268688
61,13,3483.544056337045
61,20,367.99743673604564
61,14,2530.5209106909606
61,15,2524.625754234174
61,19,557.3728951464088
61,62,405.02235837951895
61,64,1725.2089548141132
61,61,0.0
61,18,2114.5184901519738
61,22,3134.850035576378
61,23,3685.880065279781
61,16,2902.9565639563484
62,20,483.54400454443555
62,21,1166.1868489056988
62,17,1114.3349597208933
62,18,1794.8453089581517
62,64,1372.1035832050618
62,15,2404.4793078810167
62,62,0.0
62,14,2377.072154289992
62,22,3384.7925419011344
62,24,3396.9317963582107
62,19,648.4424129942963
62,23,3947.6359939223944
62,13,3314.697647550548
63,14,591.9312697858777
63,15,670.8510097125397
63,24,1580.0633522005198
63,16,661.882045765122
63,63,0.0
63,13,366.6351308546928
63,19,3588.450566018464
63,18,1580.417430227166
63,20,2764.5773445427108
63,21,2817.982583431416
63,23,3736.529353073487
63,64,3502.944412840817
63,17,3887.820629868231
63,52,2677.3937310273327
52,18,1101.6008692518476
52,64,883.5108366652645
