from,to,cost
35,22,1214.4711096280114
35,66,296.94354622112945
35,16,1799.3494696429839
35,45,1593.422719549921
35,50,1463.3937114664077
35,44,1328.6851122156077
35,63,2263.4769436457755
35,56,1709.221193373557
35,23,1191.2889024924461
35,17,1843.4702268105702
35,24,1763.2619617201055
35,52,1364.1654038020922
35,19,2655.149005332174
35,21,1788.4278893167457
35,40,2682.2313850233886
35,25,1684.6662881678972
35,67,2485.297727110544
35,62,2074.042209976126
35,42,975.6449996880573
35,36,1826.53875404095
35,20,2614.031336270988
35,15,1976.088880674584
35,14,2700.698526668014
35,57,1717.6423021650398
35,49,1021.4555668478263
35,37,2715.5474211103137
35,46,2069.2529156727414
35,64,2431.0681852274547
35,55,2182.979409618534
36,0,0.0
36,15,337.7744945164779
36,43,777.6484369341786
36,36,0.0
36,16,407.1531988389583
36,45,538.6605685266283
36,40,1028.078089881034
36,14,1288.5833684776032
36,47,599.7867963462738
36,17,866.4541922228365
36,19,1049.3042261209562
36,67,1269.971159830755
36,50,397.085581913498
36,41,1392.360557005991
36,55,605.0049394562275
36,44,558.8499912986412
36,58,1140.2742074549215
36,57,1217.1234569118847
36,21,1841.602133893381
36,25,1741.5046674006214
36,39,1502.1526916393766
36,42,866.0637801980666
36,64,923.0573001353918
36,37,1140.7681353924906
36,46,742.8164697113817
36,56,293.8678391578785
36,20,2673.4019670201114
36,22,1940.1292220907212
36,18,3026.795033409423
36,38,2083.1700561557964
36,24,3416.656397949647
36,48,1656.5145824726137
36,51,1985.4363330431818
36,66,1860.2302713721665
36,62,2194.990682259058
36,59,2097.4661575040855
36,49,805.2266052441466
36,65,2751.827685162807
36,52,3153.3652727392137
36,63,2039.7067560852836
36,23,2889.338113732929
37,0,0.0
37,14,290.50023773643466
37,67,550.8098323149205
37,37,0.0
37,25,1813.7633935395497
37,57,1283.7410261140149
37,47,570.3142003776671
37,16,941.3448380014862
37,46,653.4666664788883
37,40,176.40867217054142
37,43,1588.3595550322898
37,19,1628.52933144232
37,59,3194.4769412527335
37,58,744.846377614019
37,17,937.7362191275462
37,44,1419.3890865579785
37,15,829.8710232256287
37,66,2646.230128262276
37,55,564.5368589704395
37,41,2224.1315326202507
37,48,2545.1637034739524
37,42,1881.3643000402483
37,50,1503.5920831224523
37,64,285.6806624674344
37,56,1428.4320392745663
37,39,2630.2305840022514
37,23,3564.145634950794
