from,to,cost
64,43,1306.1739645295472
64,49,1497.1203172366847
64,38,2867.067778558026
64,30,2443.6402497858944
64,24,3736.5293530804124
64,60,4560.06752384252
64,18,3887.8206298723594
64,35,2431.068185238393
64,66,2360.6198961006858
64,65,3502.944412842647
64,53,2677.3937310271485
65,28,3446.886427895858
65,24,5288.453979122915
65,65,0.0
65,18,882.9290558365474
65,30,2862.712574796524
65,53,883.5108366664497
28,28,0.0
28,42,546.6936977895161
28,43,279.7368511027794
28,49,437.81899999461666
28,32,660.4996997552751
28,66,876.8627241454639
28,23,1859.6086763179178
28,30,1191.1295876273898
28,35,954.8607445848312
28,38,1524.1775187813532
28,18,3479.79126780983
28,24,2370.2031836238434
43,32,445.98859377733254
43,43,0.0
43,66,1109.1925020741826
43,42,413.8168874137987
43,30,1204.2710567189204
43,49,274.7884043633252
43,23,2120.1818473580497
43,24,2640.5376957266913
38,24,2217.591619912919
38,35,763.5658658114636
38,23,1670.540719088367
38,30,451.9201063998027
38,20,1965.4674152164512
38,38,0.0
38,32,1411.9977707651246
38,18,2757.821653396338
38,49,1370.6212340192535
38,63,1748.777672959261
38,42,1256.998021888425
42,42,0.0
42,63,1827.652770151704
42,32,205.30917500692033
42,24,2660.025987539638
42,30,833.8887616767598
42,18,2933.279715672575
42,49,139.50960394500993
42,35,975.6449996937512
42,66,1062.5679474390984
42,20,2366.1314005962513
32,24,2861.1283922842035
32,49,229.9608698218979
32,66,1265.5366749397565
32,63,1767.8155427155625
32,35,1179.838558504497
32,23,2309.051071551082
32,30,971.7450039976778
32,32,0.0
32,20,2338.934779793742
49,66,1070.024980645967
49,24,2655.6812922311155
49,30,958.9289549855865
49,49,0.0
49,5,2948.0267906613562
49,35,1021.4555668488197
49,23,2111.012680170441
24,23,573.051840272931
24,24,0.0
24,66,1599.2772282231554
24,30,2426.9052075184823
24,13,3448.77640386087
24,35,1763.2619617195596
24,20,4173.5213462691745
24,11,5261.358458804908
24,63,3947.6359939229255
66,66,0.0
66,35,296.9435462261371
66,23,1043.5249290310808
66,30,1000.4694075266822
66,20,2899.9101605640203
30,30,0.0
30,35,722.9575200140665
30,23,1856.7748157982548
30,20,1901.1279289819975
30,18,2626.936173557212
63,18,1114.3349597241854
63,63,0.0
63,35,2263.476943644227
63,23,3384.792541900568
63,20,648.4424129980537
35,35,0.0
35,23,1191.2889024924461
18,18,0.0
18,20,836.6477262632509
20,20,0.0
20,23,3635.026207113845
23,23,0.0
