59,45,1086.7832946773028
59,50,1420.0648029223805
59,21,3769.7944307704533
59,65,538.2633281165357
59,66,3871.3246227944983
59,25,3317.784483071759
59,43,1555.139612597809
59,39,2754.1533459952834
59,67,2073.3564325167595
59,31,2371.555582784574
59,36,2202.1307423702233
59,51,1352.083085413735
59,24,2906.037400462472
59,42,2496.844078160621
59,49,2782.4293197395627
59,19,4165.344792233041
42,44,1962.5129239147084
42,33,1573.6780841907012
42,51,1415.9248297670217
42,49,331.53787773293607
42,65,2130.372470771092
42,21,1803.2196696851813
42,64,1203.277351299993
42,66,1376.737513825131
42,46,1913.7920775299476
42,19,1829.2527043698992
42,67,2764.107617341077
42,42,0.0
42,29,2220.2289510453043
45,29,495.4729654577441
45,46,319.0594993677614
45,44,220.02010339626096
45,50,354.5360515212812
45,43,478.0997372533268
45,65,1143.5597516743046
45,51,387.67457037009785
45,36,1328.6851122236092
45,67,1323.3851248863139
45,33,407.3771398377875
45,24,2339.506518268503
45,45,0.0
45,31,1310.8818096665927
45,21,2738.5221136449486
45,25,2860.5251075962124
45,19,3226.664425961309
46,29,670.9874533233904
46,39,2037.5515422423093
46,50,670.0814122556255
46,65,842.7245457701105
46,43,796.9461935034108
46,44,463.6505892489794
46,36,1593.422719558778
46,49,2157.8002480071764
46,67,1546.2412513451793
46,33,712.6587495940418
46,46,0.0
46,51,596.972336097276
46,24,2522.2884172897025
46,25,3016.533615492729
46,31,1628.6215420361432
49,51,1619.019910491755
49,33,1731.9890573314228
49,49,0.0
49,19,1497.7433512900468
49,65,2439.779517516635
49,43,1883.6340213762496
49,66,1096.2220724370616
49,29,2391.3692941864733
49,31,2018.4408989102383
49,21,1512.0537751267623
49,54,549.6748724178232
51,43,488.5009147054433
51,44,550.2541529487928
51,36,1463.3937114728888
51,51,0.0
51,29,820.0277849148409
51,65,1259.619161566386
51,33,289.02694855834096
51,21,2419.244106851279
51,39,1686.084614255649
51,50,461.72184760729374
51,31,1239.2652630015925
65,29,1487.5309157933061
65,65,0.0
65,21,3588.4505660215664
65,33,1482.0898718321976
65,43,1611.7731065788719
65,44,1306.1739645295472
65,50,1497.1203172366847
65,39,2867.067778558026
65,31,2443.6402497858944
65,25,3736.5293530804124
65,61,4560.06752384252
65,19,3887.8206298723594
65,36,2431.068185238393
65,67,2360.6198961006858
65,66,3502.944412842647
65,54,2677.3937310271485
66,29,3446.886427895858
66,25,5288.453979122915
66,66,0.0
66,19,882.9290558365474
66,31,2862.712574796524
66,54,883.5108366664497
29,29,0.0
29,43,546.6936977895161
29,44,279.7368511027794
29,50,437.81899999461666
29,33,660.4996997552751
29,67,876.8627241454639
29,24,1859.6086763179178
29,31,1191.1295876273898
29,36,954.8607445848312
29,39,1524.1775187813532
29,19,3479.79126780983
29,25,2370.2031836238434
44,33,445.98859377733254
44,44,0.0
44,67,1109.1925020741826
44,43,413.8168874137987
44,31,1204.2710567189204
44,50,274.7884043633252
44,24,2120.1818473580497
44,25,2640.5376957266913
39,25,2217.591619912919
39,36,763.5658658114636
39,24,1670.540719088367
39,31,451.9201063998027
39,21,1965.4674152164512
39,39,0.0
39,33,1411.9977707651246
39,19,2757.821653396338
39,50,1370.6212340192535
39,64,1748.777672959261
39,43,1256.998021888425
43,43,0.0
43,64,1827.652770151704
43,33,205.30917500692033
43,25,2660.025987539638
43,31,833.8887616767598
43,19,2933.279715672575
43,50,139.50960394500993
43,36,975.6449996937512
43,67,1062.5679474390984
43,21,2366.1314005962513
33,25,2861.1283922842035
33,50,229.9608698218979
33,67,1265.5366749397565
33,64,1767.8155427155625
33,36,1179.838558504497
33,24,2309.051071551082
33,31,971.7450039976778
33,33,0.0
33,21,2338.934779793742
50,67,1070.024980645967
50,25,2655.6812922311155
50,31,958.9289549855865
50,50,0.0
50,6,2948.0267906613562
50,36,1021.4555668488197
50,24,2111.012680170441
25,24,573.051840272931
25,25,0.0
25,67,1599.2772282231554
25,31,2426.9052075184823
25,14,3448.77640386087
25,36,1763.2619617195596
25,21,4173.5213462691745
25,12,5261.358458804908
25,64,3947.6359939229255
67,67,0.0
67,36,296.9435462261371
67,24,1043.5249290310808
67,31,1000.4694075266822
67,21,2899.9101605640203
31,31,0.0
31,36,722.9575200140665
31,24,1856.7748157982548
31,21,1901.1279289819975
31,19,2626.936173557212
64,19,1114.3349597241854
64,64,0.0
64,36,2263.476943644227
64,24,3384.792541900568
64,21,648.4424129980537
36,36,0.0
36,24,1191.2889024924461
19,19,0.0
19,21,836.6477262632509
21,21,0.0
21,24,3635.026207113845
24,24,0.0
60,0,0
22,0,0
38,0,0
16,0,0
15,0,0
26,0,0
48,0,0
68,0,0
59,0,0
56,0,0
35,0,0
17,0,0
28,0,0
29,0,0
46,0,0
47,0,0
30,0,0
42,0,0
39,0,0
62,0,0
19,0,0
21,0,0
32,0,0
20,0,0
57,0,0
65,0,0
40,0,0
18,0,0
44,0,0
41,0,0
52,0,0
49,0,0
23,0,0
34,0,0
33,0,0
27,0,0
50,0,0
64,0,0
58,0,0
37,0,0
43,0,0
63,0,0
51,0,0
45,0,0
31,0,0
25,0,0
67,0,0
24,0,0
53,0,0
66,0,0
36,0,0
